method	dataset	attributes	types	nb_attributes	depthmax	class_attribute	wanted_label	alpha	top_k	nb_patterns_top	support_size	support_size_ratio	tpr	fpr	quality	timespent
MCTS4DM	sonar	['bh', 'bg', 'be', 'bd', 'bf']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric']	5.0	8	class	R	0.46634615384615385	5.0	5.0	120.0	0.5769230769230769	0.7628865979381443	0.40540540540540543	0.08896542159763313	6.795256614685059
MCTS4DM	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	8.0	8	class	R	0.46634615384615385	5.0	5.0	135.0	0.6490384615384616	0.8247422680412371	0.4864864864864865	0.08418084319526625	8.009756326675415
MCTS4DM	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	10.0	8	class	R	0.46634615384615385	5.0	5.0	139.0	0.6682692307692307	0.865979381443299	0.4864864864864865	0.09444341715976332	8.538992881774902
MCTS4DM	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	12.0	8	class	R	0.46634615384615385	5.0	5.0	134.0	0.6442307692307693	0.8144329896907216	0.4864864864864865	0.08161519970414201	8.893436193466187
MCTS4DM	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	15.0	8	class	R	0.46634615384615385	5.0	5.0	143.0	0.6875	0.8556701030927835	0.5315315315315315	0.0806675295857988	11.421231985092163
MCTS4DM	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	20.0	8	class	R	0.46634615384615385	5.0	5.0	131.0	0.6298076923076923	0.8556701030927835	0.42342342342342343	0.10757211538461538	14.207531213760376
MCTS4DM	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	25.0	8	class	R	0.46634615384615385	5.0	5.0	145.0	0.6971153846153846	0.8969072164948454	0.5135135135135135	0.09541420118343197	17.923521757125854
MCTS4DM	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y', 'm', 'at', 'w', 'u', 'h']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	30.0	8	class	R	0.46634615384615385	5.0	5.0	150.0	0.7211538461538461	0.9484536082474226	0.5135135135135135	0.10824241863905325	20.63424825668335
MCTS4DM	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y', 'm', 'at', 'w', 'u', 'h', 'x', 'ad', 'q', 'n', 'au', 't', 'o', 'v', 'k', 'p', 'ao', 'am', 'r', 'av', 'af', 'i', 'ag', 'as', 'aj', 'aq', 'ai', 'ah', 's', 'l', 'ak', 'an', 'al', 'j', 'ae', 'ap']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	60.0	8	class	R	0.46634615384615385	5.0	5.0	162.0	0.7788461538461539	0.9484536082474226	0.6216216216216216	0.08133783284023668	39.65701508522034
CN2SD	sonar	['bh']	['numeric']	1.0	-1.0	class	R	0.46634615384615385	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.18199992179870605
